p=0.125 p_inf=0.1 time series=0,1,9,17
1658 69 697 234
1659 54 656 290
1660 40 602 358
1661 39 535 426
1662 62 449 489
1663 74 354 572
1664 102 270 628
1665 152 204 644
1666 220 151 629
1667 288 124 588
1668 346 110 544
1669 404 119 477
1670 451 147 402
1671 481 195 324
1672 475 249 276
1673 436 321 243
1674 381 413 206
1675 300 495 205
1676 217 590 193
1677 137 664 199
1678 83 716 201
1679 49 722 229
1680 36 702 262
1681 31 643 326
1682 33 556 411
1683 48 472 480
1684 71 362 567
1685 102 265 633
1686 142 182 676
1687 193 136 671
1688 252 105 643
1689 320 105 575
1690 378 124 498
1691 448 150 402
1692 490 190 320
1693 511 245 244
1694 477 307 216
1695 409 387 204
1696 319 486 195
1697 215 576 209
1698 134 661 205
1699 73 716 211
1700 56 737 207
1701 42 699 259
1702 41 651 308
1703 41 572 387
1704 57 473 470
1705 81 367 552
1706 108 258 634
1707 137 176 687
1708 187 126 687
1709 244 114 642
1710 318 105 577
1711 395 110 495
1712 475 132 393
1713 546 158 296
1714 581 196 223
1715 555 243 202
1716 457 319 224
1717 354 429 217
1718 255 541 204
1719 174 635 191
1720 97 694 209
1721 57 745 198
1722 35 747 218
1723 39 722 239
1724 41 642 317
1725 43 530 427
1726 49 416 535
1727 77 316 607
1728 102 229 669
1729 129 153 718
1730 171 124 705
1731 240 107 653
1732 335 118 547
1733 416 135 449
1734 480 168 352
1735 507 204 289
1736 515 264 221
1737 461 332 207
1738 364 415 221
1739 250 529 221
1740 160 632 208
1741 105 705 190
1742 71 727 202
1743 48 725 227
1744 41 688 271
1745 40 627 333
1746 46 545 409
1747 56 425 519
1748 73 312 615
1749 105 222 673
1750 140 168 692
1751 190 135 675
1752 247 122 631
1753 323 126 551
1754 408 132 460
1755 468 167 365
1756 502 220 278
1757 469 276 255
1758 403 363 234
1759 318 462 220
1760 222 560 218
1761 162 652 186
1762 97 706 197
1763 68 736 196
1764 52 712 236
1765 43 672 285
1766 49 594 357
1767 54 489 457
1768 64 386 550
1769 85 284 631
1770 121 209 670
1771 162 143 695
1772 208 126 666
1773 276 120 604
1774 362 130 508
1775 429 149 422
1776 474 185 341
1777 497 242 261
1778 502 294 204
1779 438 355 207
1780 345 436 219
1781 249 535 216
1782 180 621 199
1783 115 671 214
1784 74 700 226
1785 55 684 261
1786 41 651 308
1787 45 604 351
1788 55 519 426
1789 73 410 517
1790 85 306 609
1791 116 244 640
1792 165 184 651
1793 198 151 651
1794 237 151 612
1795 307 159 534
1796 381 174 445
1797 440 209 351
1798 445 254 301
1799 428 311 261
1800 367 388 245
1801 282 482 236
1802 207 567 226
1803 140 634 226
1804 94 686 220
1805 71 697 232
1806 53 675 272
1807 52 636 312
1808 52 560 388
1809 63 466 471
1810 71 370 559
1811 86 295 619
1812 118 228 654
1813 156 185 659
1814 201 169 630
1815 267 163 570
1816 327 173 500
1817 380 207 413
1818 408 250 342
1819 417 297 286
1820 370 355 275
1821 306 445 249
1822 223 525 252
1823 164 614 222
1824 124 663 213
1825 84 669 247
1826 77 666 257
1827 62 626 312
1828 60 583 357
1829 66 495 439
1830 75 409 516
1831 84 311 605
1832 121 253 626
1833 148 210 642
1834 202 186 612
1835 245 172 583
1836 317 172 511
1837 370 188 442
1838 429 221 350
1839 430 260 310
1840 400 317 283
1841 340 390 270
1842 250 474 276
1843 186 578 236
1844 131 642 227
1845 89 681 230
1846 68 690 242
1847 60 672 268
1848 56 623 321
1849 70 554 376
1850 73 456 471
1851 89 349 562
1852 105 269 626
1853 140 214 646
1854 178 170 652
1855 222 150 628
1856 275 155 570
1857 361 171 468
1858 430 183 387
1859 465 221 314
1860 447 266 287
1861 407 339 254
1862 338 423 239
1863 255 512 233
1864 173 590 237
1865 122 656 222
1866 78 695 227
1867 58 701 241
1868 56 676 268
1869 51 605 344
1870 52 526 422
1871 70 436 494
1872 82 340 578
1873 92 262 646
1874 127 213 660
1875 172 172 656
1876 236 152 612
1877 303 159 538
1878 371 171 458
1879 442 193 365
1880 474 218 308
1881 460 264 276
1882 424 327 249
1883 358 404 238
1884 264 490 246
1885 175 577 248
1886 123 654 223
1887 76 684 240
1888 65 706 229
1889 46 671 283
1890 42 627 331
1891 47 554 399
1892 64 463 473
1893 77 359 564
1894 99 269 632
1895 113 217 670
1896 164 181 655
1897 223 165 612
1898 288 150 562
1899 354 158 488
1900 429 183 388
1901 474 212 314
1902 447 257 296
1903 406 336 258
1904 316 413 271
1905 248 519 233
1906 170 602 228
1907 112 672 216
1908 70 705 225
1909 52 718 230
1910 49 691 260
1911 53 615 332
1912 49 534 417
1913 58 432 510
1914 68 340 592
1915 90 260 650
1916 109 205 686
1917 157 173 670
1918 231 152 617
1919 310 154 536
1920 402 156 442
1921 454 166 380
1922 478 206 316
1923 471 262 267
1924 414 324 262
1925 346 413 241
1926 253 502 245
1927 181 593 226
1928 135 663 202
1929 94 699 207
1930 68 700 232
1931 66 670 264
1932 59 610 331
1933 48 528 424
1934 58 450 492
1935 68 349 583
1936 81 269 650
1937 118 220 662
1938 172 182 646
1939 234 158 608
1940 320 156 524
1941 374 152 474
1942 442 176 382
1943 467 209 324
1944 456 264 280
1945 412 324 264
1946 345 406 249
1947 259 497 244
1948 197 585 218
1949 138 651 211
1950 92 686 222
1951 61 699 240
1952 55 675 270
1953 46 621 333
1954 49 548 403
1955 47 454 499
1956 55 368 577
1957 86 294 620
1958 117 228 655
1959 165 184 651
1960 215 160 625
1961 281 164 555
1962 336 171 493
1963 391 210 399
1964 412 241 347
1965 408 294 298
1966 359 364 277
1967 316 457 227
1968 243 524 233
1969 173 593 234
1970 115 656 229
1971 80 675 245
1972 62 679 259
1973 52 644 304
1974 52 584 364
1975 58 491 451
1976 69 418 513
1977 90 338 572
1978 128 254 618
1979 157 197 646
1980 203 164 633
1981 261 153 586
1982 330 155 515
1983 361 179 460
1984 394 221 385
1985 419 268 313
1986 402 327 271
1987 353 401 246
1988 290 483 227
1989 213 557 230
1990 141 632 227
1991 93 680 227
1992 70 686 244
1993 52 662 286
1994 50 621 329
1995 52 549 399
1996 59 465 476
1997 78 384 538
1998 108 290 602
1999 150 212 638
2000 198 164 638
2001 243 140 617
2002 304 136 560
2003 364 147 489
2004 406 171 423
2005 445 210 345
2006 447 265 288
2007 400 341 259
2008 315 436 249
2009 248 545 207
2010 168 616 216
2011 110 685 205
2012 78 719 203
2013 58 712 230
2014 39 677 284
2015 43 620 337
2016 45 521 434
2017 59 410 531
2018 77 325 598
2019 96 238 666
2020 125 185 690
2021 174 163 663
2022 234 149 617
2023 308 146 546
2024 381 171 448
2025 413 209 378
2026 425 262 313
2027 405 337 258
2028 343 410 247
2029 262 494 244
2030 196 589 215
2031 123 658 219
2032 94 706 200
2033 60 697 243
2034 45 678 277
2035 52 618 330
2036 56 538 406
2037 59 450 491
2038 74 352 574
2039 88 268 644
2040 121 206 673
2041 164 182 654
2042 229 158 613
2043 294 153 553
2044 363 168 469
2045 423 187 390
2046 460 225 315
2047 468 272 260
2048 413 326 261
2049 345 405 250
2050 256 497 247
2051 176 591 233
2052 125 656 219
2053 82 688 230
2054 62 693 245
2055 58 666 276
2056 59 616 325
2057 60 536 404
2058 60 443 497
2059 82 349 569
2060 106 262 632
2061 144 206 650
2062 180 163 657
2063 235 154 611
2064 300 149 551
2065 367 164 469
2066 435 190 375
2067 452 216 332
2068 435 286 279
2069 402 359 239
2070 316 435 249
2071 230 530 240
2072 161 621 218
2073 112 675 213
2074 94 698 208
2075 71 690 239
2076 66 643 291
2077 59 575 366
2078 69 506 425
2079 78 401 521
2080 97 301 602
2081 116 228 656
2082 140 186 674
2083 193 170 637
2084 258 164 578
2085 315 167 518
2086 385 179 436
2087 428 214 358
2088 425 271 304
2089 403 347 250
2090 352 411 237
2091 282 478 240
2092 209 554 237
2093 132 624 244
2094 84 689 227
2095 57 702 241
2096 48 672 280
2097 55 605 340
2098 70 534 396
2099 83 452 465
2100 81 363 556
2101 98 295 607
2102 124 213 663
2103 176 174 650
2104 239 152 609
2105 300 156 544
2106 353 166 481
2107 408 195 397
2108 433 229 338
2109 451 272 277
2110 419 336 245
2111 346 407 247
2112 249 502 249
2113 189 595 216
2114 127 645 228
2115 94 678 228
2116 70 677 253
2117 59 658 283
2118 65 605 330
2119 58 528 414
2120 65 440 495
2121 79 340 581
2122 101 276 623
2123 127 221 652
2124 173 196 631
2125 222 169 609
2126 286 173 541
2127 356 186 458
2128 421 204 375
2129 436 239 325
2130 409 288 303
2131 356 370 274
2132 315 448 237
2133 251 516 233
2134 183 576 241
2135 147 631 222
2136 98 649 253
2137 82 663 255
2138 73 630 297
2139 67 557 376
2140 66 485 449
2141 79 418 503
2142 88 345 567
2143 114 281 605
2144 150 237 613
2145 192 187 621
2146 265 178 557
2147 332 178 490
2148 370 183 447
2149 412 212 376
2150 433 243 324
2151 417 286 297
2152 390 346 264
2153 308 423 269
2154 239 514 247
2155 171 583 246
2156 115 646 239
2157 88 673 239
2158 76 669 255
2159 68 638 294
2160 59 586 355
2161 59 518 423
2162 66 427 507
2163 83 351 566
2164 114 271 615
2165 143 213 644
2166 182 188 630
2167 231 180 589
2168 300 183 517
2169 369 182 449
2170 407 204 389
2171 427 242 331
2172 424 302 274
2173 373 363 264
2174 286 439 275
2175 220 534 246
2176 162 597 241
2177 120 656 224
2178 93 676 231
2179 76 665 259
2180 72 622 306
2181 63 565 372
2182 63 498 439
2183 72 403 525
2184 83 331 586
2185 112 261 627
2186 148 212 640
2187 201 187 612
2188 252 177 571
2189 304 183 513
2190 368 198 434
2191 380 229 391
2192 391 289 320
2193 385 348 267
2194 332 403 265
2195 257 481 262
2196 191 566 243
2197 158 626 216
2198 114 644 242
2199 81 657 262
2200 61 630 309
2201 54 591 355
2202 55 543 402
2203 64 464 472
2204 80 370 550
2205 104 294 602
2206 136 252 612
2207 181 207 612
2208 222 189 589
2209 257 187 556
2210 297 200 503
2211 349 239 412
2212 356 281 363
2213 327 350 323
2214 315 421 264
2215 253 478 269
2216 192 558 250
2217 126 621 253
2218 92 674 234
2219 69 669 262
2220 48 650 302
2221 49 602 349
2222 53 530 417
2223 69 469 462
2224 90 373 537
2225 106 289 605
2226 151 220 629
2227 179 180 641
2228 236 171 593
2229 285 162 553
2230 317 185 498
2231 382 214 404
2232 413 245 342
2233 415 298 287
2234 375 365 260
2235 307 445 248
2236 251 522 227
2237 181 587 232
2238 130 634 236
2239 89 656 255
2240 69 666 265
2241 65 633 302
2242 56 570 374
2243 73 499 428
2244 74 405 521
2245 101 339 560
2246 129 265 606
2247 151 215 634
2248 185 183 632
2249 248 182 570
2250 294 182 524
2251 347 207 446
2252 373 248 379
2253 386 288 326
2254 371 349 280
2255 327 414 259
2256 266 490 244
2257 192 552 256
2258 126 626 248
2259 70 667 263
2260 60 682 258
2261 52 652 296
2262 51 599 350
2263 64 535 401
2264 81 446 473
2265 84 367 549
2266 115 290 595
2267 133 218 649
2268 177 185 638
2269 217 171 612
2270 254 184 562
2271 311 211 478
2272 353 243 404
2273 388 280 332
2274 400 322 278
2275 375 382 243
2276 308 440 252
2277 223 521 256
2278 159 593 248
2279 104 630 266
2280 75 653 272
2281 65 645 290
2282 64 613 323
2283 75 554 371
2284 81 485 434
2285 87 398 515
2286 106 320 574
2287 133 264 603
2288 167 214 619
2289 201 188 611
2290 246 186 568
2291 297 200 503
2292 346 218 436
2293 389 256 355
2294 384 291 325
2295 358 352 290
2296 295 428 277
2297 223 517 260
2298 151 591 258
2299 116 649 235
2300 86 666 248
2301 84 658 258
2302 86 625 289
2303 76 562 362
2304 76 496 428
2305 80 407 513
2306 90 329 581
2307 103 261 636
2308 131 231 638
2309 167 211 622
2310 227 208 565
2311 284 211 505
2312 335 220 445
2313 373 258 369
2314 389 298 313
2315 355 350 295
2316 316 414 270
2317 248 473 279
2318 196 544 260
2319 154 593 253
2320 115 626 259
2321 104 627 269
2322 94 598 308
2323 96 556 348
2324 97 490 413
2325 99 430 471
2326 95 357 548
2327 99 312 589
2328 136 275 589
2329 182 237 581
2330 220 220 560
2331 261 224 515
2332 287 249 464
2333 323 283 394
2334 322 320 358
2335 312 366 322
2336 274 413 313
2337 228 489 283
2338 186 552 262
2339 140 590 270
2340 113 611 276
2341 98 604 298
2342 102 582 316
2343 102 532 366
2344 91 485 424
2345 83 420 497
2346 89 365 546
2347 114 321 565
2348 147 275 578
2349 179 249 572
2350 236 239 525
2351 278 232 490
2352 324 237 439
2353 346 256 398
2354 361 289 350
2355 351 318 331
2356 303 374 323
2357 260 448 292
2358 213 501 286
2359 175 555 270
2360 151 588 261
2361 124 593 283
2362 110 587 303
2363 84 572 344
2364 80 542 378
2365 82 472 446
2366 69 417 514
2367 83 376 541
2368 114 329 557
2369 159 293 548
2370 188 254 558
2371 231 240 529
2372 280 227 493
2373 317 248 435
2374 325 266 409
2375 316 299 385
2376 294 355 351
2377 272 413 315
2378 236 474 290
2379 219 524 257
2380 164 554 282
2381 146 588 266
2382 124 588 288
2383 116 577 307
2384 102 529 369
2385 80 485 435
2386 81 446 473
2387 93 395 512
2388 124 353 523
2389 145 288 567
2390 186 267 547
2391 224 237 539
2392 259 247 494
2393 298 256 446
2394 327 256 417
2395 327 278 395
2396 328 320 352
2397 283 384 333
2398 265 450 285
2399 203 498 299
2400 167 550 283
2401 148 577 275
2402 130 596 274
2403 107 592 301
2404 88 573 339
2405 88 528 384
2406 86 462 452
2407 106 416 478
2408 118 344 538
2409 133 305 562
2410 148 271 581
2411 183 260 557
2412 242 244 514
2413 291 230 479
2414 312 247 441
2415 345 272 383
2416 348 311 341
2417 324 347 329
2418 285 405 310
2419 249 455 296
2420 210 507 283
2421 154 560 286
2422 127 599 274
2423 100 601 299
2424 97 589 314
2425 87 556 357
2426 99 508 393
2427 104 446 450
2428 105 389 506
2429 124 335 541
2430 147 277 576
2431 183 252 565
2432 213 228 559
2433 245 231 524
2434 286 247 467
2435 305 268 427
2436 294 306 400
2437 305 371 324
2438 288 418 294
2439 258 460 282
2440 217 514 269
2441 185 552 263
2442 148 568 284
2443 125 584 291
2444 100 569 331
2445 88 529 383
2446 90 494 416
2447 87 450 463
2448 102 399 499
2449 132 346 522
2450 155 300 545
2451 187 261 552
2452 237 244 519
2453 255 234 511
2454 271 251 478
2455 287 279 434
2456 286 314 400
2457 282 368 350
2458 268 418 314
2459 235 471 294
2460 206 521 273
2461 165 560 275
2462 128 584 288
2463 99 593 308
2464 71 587 342
2465 60 561 379
2466 61 522 417
2467 74 468 458
2468 99 405 496
2469 130 341 529
2470 153 286 561
2471 181 254 565
2472 225 232 543
2473 243 214 543
2474 264 235 501
2475 280 268 452
2476 289 315 396
2477 284 370 346
2478 274 430 296
2479 249 472 279
2480 213 519 268
2481 168 573 259
2482 130 597 273
2483 105 602 293
2484 72 580 348
2485 62 558 380
2486 75 508 417
2487 81 453 466
2488 90 400 510
2489 127 337 536
2490 152 276 572
2491 187 246 567
2492 230 233 537
2493 271 212 517
2494 303 221 476
2495 333 244 423
2496 349 267 384
2497 343 314 343
2498 309 381 310
2499 270 445 285
2500 231 497 272
2501 174 557 269
2502 120 605 275
2503 102 636 262
2504 74 631 295
2505 57 612 331
2506 67 562 371
2507 79 488 433
2508 85 424 491
2509 107 358 535
2510 128 288 584
2511 162 236 602
2512 201 207 592
2513 252 187 561
2514 310 186 504
2515 337 202 461
2516 356 239 405
2517 365 286 349
2518 354 347 299
2519 307 410 283
2520 263 486 251
2521 210 550 240
2522 143 604 253
2523 112 655 233
2524 93 649 258
2525 81 621 298
2526 81 572 347
2527 72 509 419
2528 82 442 476
2529 89 368 543
2530 97 307 596
2531 136 248 616
2532 172 215 613
2533 220 207 573
2534 277 208 515
2535 329 214 457
2536 359 229 412
2537 383 273 344
2538 388 310 302
2539 341 364 295
2540 281 444 275
2541 224 512 264
2542 154 568 278
2543 113 632 255
2544 80 658 262
2545 75 647 278
2546 75 615 310
2547 67 561 372
2548 78 489 433
2549 92 410 498
2550 99 340 561
2551 127 269 604
2552 166 215 619
2553 198 187 615
2554 248 187 565
2555 314 191 495
2556 360 197 443
2557 388 230 382
2558 414 272 314
2559 380 317 303
2560 331 405 264
2561 277 482 241
2562 200 536 264
2563 164 609 227
2564 126 639 235
2565 90 644 266
2566 71 638 291
2567 61 612 327
2568 63 534 403
2569 75 455 470
2570 89 389 522
2571 101 302 597
2572 135 260 605
2573 169 221 610
2574 204 193 603
2575 280 184 536
2576 337 186 477
2577 360 208 432
2578 401 251 348
2579 377 297 326
2580 351 363 286
2581 299 428 273
2582 247 508 245
2583 192 569 239
2584 133 622 245
2585 92 659 249
2586 61 657 282
2587 56 642 302
2588 55 581 364
2589 58 517 425
2590 73 434 493
2591 86 358 556
2592 116 292 592
2593 155 225 620
2594 197 188 615
2595 255 161 584
2596 287 164 549
2597 347 196 457
2598 382 219 399
2599 384 260 356
2600 377 324 299
2601 337 398 265
2602 284 475 241
2603 205 555 240
2604 153 631 216
2605 113 651 236
2606 81 668 251
2607 60 659 281
2608 50 616 334
2609 50 552 398
2610 60 475 465
2611 78 385 537
2612 111 291 598
2613 139 238 623
2614 177 193 630
2615 228 164 608
2616 282 156 562
2617 329 166 505
2618 372 196 432
2619 418 243 339
2620 404 291 305
2621 373 358 269
2622 327 434 239
2623 254 509 237
2624 185 590 225
2625 132 649 219
2626 84 672 244
2627 64 673 263
2628 64 645 291
2629 54 578 368
2630 55 512 433
2631 67 436 497
2632 86 343 571
2633 118 265 617
2634 155 210 635
2635 193 172 635
2636 253 162 585
2637 310 169 521
2638 348 178 474
2639 389 216 395
2640 395 268 337
2641 371 340 289
2642 330 419 251
2643 258 498 244
2644 199 580 221
2645 138 632 230
2646 95 684 221
2647 71 689 240
2648 57 661 282
2649 49 603 348
2650 52 532 416
2651 61 450 489
2652 67 359 574
2653 92 301 607
2654 135 224 641
2655 184 176 640
2656 242 155 603
2657 308 155 537
2658 345 160 495
2659 393 205 402
2660 406 248 346
2661 411 293 296
2662 372 365 263
2663 302 452 246
2664 243 543 214
2665 181 602 217
2666 118 659 223
2667 73 677 250
2668 53 679 268
2669 44 654 302
2670 44 591 365
2671 38 504 458
2672 58 419 523
2673 78 340 582
2674 124 263 613
2675 159 199 642
2676 193 162 645
2677 252 153 595
2678 329 157 514
2679 391 167 442
2680 419 190 391
2681 440 241 319
2682 438 297 265
2683 387 363 250
2684 321 451 228
2685 244 526 230
2686 164 599 237
2687 117 669 214
2688 74 693 233
2689 53 685 262
2690 46 650 304
2691 52 591 357
2692 75 497 428
2693 80 399 521
2694 87 321 592
2695 114 244 642
2696 153 193 654
2697 200 162 638
2698 252 150 598
2699 318 157 525
2700 373 185 442
2701 409 228 363
2702 414 270 316
2703 392 342 266
2704 345 415 240
2705 258 493 249
2706 188 592 220
2707 122 655 223
2708 81 693 226
2709 65 691 244
2710 55 665 280
2711 53 603 344
2712 59 532 409
2713 62 448 490
2714 76 346 578
2715 104 269 627
2716 130 203 667
2717 173 179 648
2718 235 162 603
2719 300 162 538
2720 344 168 488
2721 396 208 396
2722 416 258 326
2723 421 315 264
2724 379 376 245
2725 320 442 238
2726 245 518 237
2727 180 593 227
2728 126 652 222
2729 100 666 234
2730 76 642 282
2731 67 609 324
2732 69 557 374
2733 64 489 447
2734 68 418 514
2735 80 339 581
2736 123 268 609
2737 165 211 624
2738 207 193 600
2739 244 184 572
2740 292 199 509
2741 323 219 458
2742 349 259 392
2743 351 312 337
2744 327 381 292
2745 271 462 267
2746 215 536 249
2747 168 601 231
2748 129 633 238
2749 95 652 253
2750 77 646 277
2751 64 611 325
2752 59 555 386
2753 71 479 450
2754 87 393 520
2755 111 312 577
2756 138 256 606
2757 180 210 610
2758 230 174 596
2759 282 159 559
2760 320 163 517
2761 365 201 434
2762 396 242 362
2763 376 292 332
2764 342 368 290
2765 309 448 243
2766 267 517 216
2767 199 574 227
2768 139 638 223
2769 101 660 239
2770 75 657 268
2771 53 633 314
2772 49 579 372
2773 54 503 443
2774 64 429 507
2775 88 362 550
2776 129 274 597
2777 165 211 624
2778 208 178 614
2779 272 159 569
2780 332 149 519
2781 369 165 466
2782 392 202 406
2783 408 246 346
2784 396 318 286
2785 339 393 268
2786 275 483 242
2787 221 566 213
2788 156 630 214
2789 110 679 211
2790 78 688 234
2791 55 676 269
2792 44 627 329
2793 43 563 394
2794 49 474 477
2795 62 385 553
2796 82 308 610
2797 123 239 638
2798 164 189 647
2799 215 160 625
2800 270 158 572
2801 332 167 501
2802 383 194 423
2803 389 232 379
2804 397 303 300
2805 378 364 258
2806 322 433 245
2807 248 518 234
2808 182 594 224
2809 120 651 229
2810 89 686 225
2811 67 679 254
2812 62 630 308
2813 55 574 371
2814 57 512 431
2815 66 425 509
2816 90 340 570
2817 110 259 631
2818 145 204 651
2819 208 176 616
2820 257 162 581
2821 296 169 535
2822 351 192 457
2823 402 224 374
2824 430 258 312
2825 423 311 266
2826 351 373 276
2827 285 473 242
2828 199 553 248
2829 150 632 218
2830 104 658 238
2831 86 672 242
2832 64 656 280
2833 70 625 305
2834 69 557 374
2835 72 458 470
2836 83 375 542
2837 108 285 607
2838 133 234 633
2839 155 195 650
2840 200 189 611
2841 251 175 574
2842 329 192 479
2843 380 213 407
2844 434 245 321
2845 423 281 296
2846 402 343 255
2847 340 403 257
2848 277 471 252
2849 197 548 255
2850 153 611 236
2851 115 634 251
2852 94 640 266
2853 85 625 290
2854 85 572 343
2855 88 512 400
2856 79 441 480
2857 89 373 538
2858 105 300 595
2859 137 261 602
2860 159 223 618
2861 209 216 575
2862 255 219 526
2863 308 233 459
2864 341 251 408
2865 383 286 331
2866 370 317 313
2867 336 369 295
2868 275 441 284
2869 227 509 264
2870 187 554 259
2871 152 580 268
2872 135 597 268
2873 113 579 308
2874 93 570 337
2875 76 538 386
2876 90 483 427
2877 97 401 502
2878 106 349 545
2879 129 314 557
2880 165 274 561
2881 191 256 553
2882 236 239 525
2883 283 226 491
2884 332 234 434
2885 338 267 395
2886 318 313 369
2887 299 368 333
2888 257 427 316
2889 216 487 297
2890 181 545 274
2891 161 593 246
2892 126 605 269
2893 101 607 292
2894 95 586 319
2895 92 537 371
2896 92 481 427
2897 98 421 481
2898 108 357 535
2899 123 299 578
2900 138 272 590
2901 175 255 570
2902 240 239 521
2903 281 223 496
2904 314 238 448
2905 335 265 400
2906 352 308 340
2907 332 349 319
2908 293 396 311
2909 264 452 284
2910 215 497 288
2911 170 562 268
2912 126 592 282
2913 103 609 288
2914 93 589 318
2915 91 558 351
2916 95 513 392
2917 99 453 448
2918 86 404 510
2919 103 352 545
2920 129 305 566
2921 179 262 559
2922 213 232 555
2923 250 229 521
2924 282 237 481
2925 297 265 438
2926 309 299 392
2927 307 339 354
2928 284 388 328
2929 242 454 304
2930 192 526 282
2931 144 579 277
2932 120 619 261
2933 99 615 286
2934 94 602 304
2935 85 567 348
2936 87 527 386
2937 81 459 460
2938 84 393 523
2939 103 337 560
2940 146 278 576
2941 180 239 581
2942 219 218 563
2943 254 214 532
2944 292 219 489
2945 335 249 416
2946 351 272 377
2947 355 312 333
2948 321 367 312
2949 283 440 277
2950 217 499 284
2951 177 569 254
2952 144 604 252
2953 120 607 273
2954 107 608 285
2955 91 581 328
2956 71 542 387
2957 77 489 434
2958 91 424 485
2959 104 340 556
2960 141 292 567
2961 167 252 581
2962 208 225 567
2963 250 211 539
2964 293 208 499
2965 307 218 475
2966 349 269 382
2967 350 311 339
2968 328 358 314
2969 279 420 301
2970 233 496 271
2971 200 556 244
2972 156 592 252
2973 104 626 270
2974 78 627 295
2975 74 611 315
2976 57 568 375
2977 64 523 413
2978 78 440 482
2979 90 366 544
2980 114 318 568
2981 165 260 575
2982 192 208 600
2983 237 197 566
2984 276 195 529
2985 328 201 471
2986 356 232 412
2987 356 278 366
2988 372 326 302
2989 351 368 281
2990 294 441 265
2991 237 509 254
2992 189 568 243
2993 138 610 252
2994 104 630 266
2995 91 618 291
2996 79 583 338
2997 73 553 374
2998 84 486 430
2999 87 407 506
3000 113 345 542
3001 137 277 586
3002 164 233 603
3003 194 218 588
3004 225 223 552
3005 279 222 499
3006 329 235 436
3007 357 264 379
3008 362 298 340
3009 351 361 288
3010 312 416 272
3011 253 470 277
3012 207 524 269
3013 168 571 261
3014 118 597 285
3015 99 618 283
3016 69 603 328
3017 60 570 370
3018 71 524 405
3019 86 459 455
3020 98 390 512
3021 117 331 552
3022 145 286 569
3023 180 237 583
3024 228 217 555
3025 263 202 535
3026 300 213 487
3027 349 241 410
3028 380 261 359
3029 382 289 329
3030 365 332 303
3031 317 398 285
3032 271 466 263
3033 210 527 263
3034 143 577 280
3035 103 616 281
3036 78 636 286
3037 76 633 291
3038 73 592 335
3039 79 529 392
3040 87 455 458
3041 108 386 506
3042 140 315 545
3043 156 244 600
3044 173 208 619
3045 205 194 601
3046 270 203 527
3047 327 201 472
3048 373 218 409
3049 396 241 363
3050 411 289 300
3051 381 345 274
3052 329 411 260
3053 248 477 275
3054 180 549 271
3055 120 619 261
3056 91 662 247
3057 77 668 255
3058 68 634 298
3059 78 587 335
3060 81 511 408
3061 95 442 463
3062 95 356 549
3063 102 286 612
3064 128 236 636
3065 173 204 623
3066 211 193 596
3067 267 202 531
3068 320 222 458
3069 370 238 392
3070 389 274 337
3071 364 325 311
3072 311 400 289
3073 249 485 266
3074 191 558 251
3075 144 607 249
3076 121 634 245
3077 93 641 266
3078 94 633 273
3079 90 581 329
3080 85 510 405
3081 80 430 490
3082 93 362 545
3083 105 300 595
3084 136 261 603
3085 166 223 611
3086 214 201 585
3087 276 205 519
3088 333 214 453
3089 377 237 386
3090 396 261 343
3091 388 304 308
3092 352 351 297
3093 287 425 288
3094 214 512 274
3095 172 581 247
3096 130 614 256
3097 107 633 260
3098 85 632 283
3099 77 611 312
3100 67 572 361
3101 67 508 425
3102 68 421 511
3103 86 351 563
3104 118 300 582
3105 147 249 604
3106 184 221 595
3107 227 205 568
3108 277 201 522
3109 349 215 436
3110 396 230 374
3111 405 253 342
3112 383 295 322
3113 337 368 295
3114 269 442 289
3115 213 526 261
3116 166 586 248
3117 114 619 267
3118 85 656 259
3119 79 662 259
3120 71 626 303
3121 73 561 366
3122 76 485 439
3123 80 398 522
3124 101 334 565
3125 119 280 601
3126 150 225 625
3127 180 188 632
3128 238 194 568
3129 289 201 510
3130 354 226 420
3131 386 248 366
3132 371 280 349
3133 361 349 290
3134 317 414 269
3135 249 495 256
3136 188 557 255
3137 132 611 257
3138 109 642 249
3139 97 643 260
3140 87 623 290
3141 81 564 355
3142 80 505 415
3143 103 425 472
3144 118 340 542
3145 140 271 589
3146 161 218 621
3147 193 196 611
3148 251 184 565
3149 320 185 495
3150 369 175 456
3151 407 206 387
3152 412 253 335
3153 407 317 276
3154 352 375 273
3155 297 452 251
3156 215 519 266
3157 149 600 251
3158 99 676 225
3159 73 695 232
3160 59 674 267
3161 57 624 319
3162 60 568 372
3163 70 488 442
3164 81 411 508
3165 78 319 603
3166 109 246 645
3167 143 196 661
3168 193 183 624
3169 241 183 576
3170 300 191 509
3171 335 212 453
3172 381 254 365
3173 401 300 299
3174 389 353 258
3175 317 415 268
3176 242 500 258
3177 186 575 239
3178 137 623 240
3179 103 651 246
3180 86 643 271
3181 79 614 307
3182 75 568 357
3183 81 510 409
3184 85 419 496
3185 101 340 559
3186 117 276 607
3187 154 232 614
3188 187 203 610
3189 225 199 576
3190 270 207 523
3191 328 220 452
3192 386 253 361
3193 396 274 330
3194 394 328 278
3195 356 374 270
3196 293 441 266
3197 229 508 263
3198 173 564 263
3199 135 607 258
3200 100 612 288
3201 74 626 300
3202 76 598 326
3203 72 550 378
3204 73 487 440
3205 94 419 487
3206 113 342 545
3207 142 280 578
3208 160 246 594
3209 201 214 585
